head,relation,tail
CID11347535,combination,CID73265205
CID11347535,combination,CID73265227
CID11347535,combination,CID73265273
CID11347535,combination,CID73265283
CID11347535,combination,CID73265308
CID11347535,combination,CID73265342
CID11347535,combination,CID73265358
CID11347535,combination,CID73265372
CID11347535,combination,CID73659
CID11347535,combination,CID73670548
CID11347535,combination,CID7638
CID11347535,combination,CID76685059
CID11347535,combination,CID78000
CID11347535,combination,CID78243717
CID11347535,combination,CID78320750
CID11347535,combination,CID78357763
CID11347535,combination,CID78357807
CID11347535,combination,CID8582409
CID11347535,combination,CID8617
CID11347535,combination,CID86287635
CID11347535,combination,CID86345880
CID11347535,combination,CID86763204
CID11347535,combination,CID89683805
CID11347535,combination,CID90116945
CID11347535,combination,CID91430
CID11347535,combination,CID91617630
CID11347535,combination,CID91623361
CID11347535,combination,CID91667931
CID11347535,combination,CID91885438
CID11347535,combination,CID91885617
CID11347535,combination,CID91933867
CID11347535,combination,CID92044376
CID11347535,combination,CID92577
CID11347535,combination,CID9796068
CID11347535,combination,CID9798973
CID11347535,combination,CID9799888
CID11347535,combination,CID9800555
CID11347535,combination,CID9803932
CID11347535,combination,CID9807431
CID11347535,combination,CID9810709
CID11347535,combination,CID9819927
CID11347535,combination,CID9828911
CID11347535,combination,CID9843900
CID11347535,combination,CID9847557
CID11347535,combination,CID9852573
CID11347535,combination,CID9858940
CID11347535,combination,CID9865515
CID11347535,combination,CID9867340
CID11347535,combination,CID9882793
CID11347535,combination,CID9884807
CID11347535,combination,CID9887712
CID11347535,combination,CID9914412
CID11347535,combination,CID9933475
CID11347535,combination,CID9934283
CID11347535,combination,CID9938203
CID11347535,combination,CID9943465
CID11347535,combination,CID9952884
CID11347535,combination,CID9956637
CID11354606,combination,CID443939
CID11354606,combination,CID636362
CID11442891,combination,CID11494412
CID11442891,combination,CID11717641
CID11442891,combination,CID11978790
CID11442891,combination,CID126565
CID11442891,combination,CID135564985
CID11442891,combination,CID148121
CID11442891,combination,CID16654980
CID11442891,combination,CID24360
CID11442891,combination,CID24964624
CID11442891,combination,CID24978538
CID11442891,combination,CID446378
CID11442891,combination,CID46944259
CID11442891,combination,CID57336745
CID11442891,combination,CID57441923
CID11442891,combination,CID5944
CID11442891,combination,CID60060499
CID11442891,combination,CID66646767
CID11442891,combination,CID6917864
CID11442891,combination,CID6918405
CID11442891,combination,CID73265223
CID11442891,combination,CID73265233
CID11442891,combination,CID73265377
CID11442891,combination,CID73461
CID11442891,combination,CID9918559
CID11454028,combination,CID24821094
CID11455910,combination,CID24821094
CID11485656,combination,CID24821094
CID11488320,combination,CID156422
CID11488320,combination,CID16095342
CID11488320,combination,CID208908
CID11488320,combination,CID23725625
CID11488320,combination,CID24360
CID11488320,combination,CID24771867
CID11488320,combination,CID24785538
CID11488320,combination,CID24964624
CID11488320,combination,CID24978538
CID11488320,combination,CID44462760
CID11488320,combination,CID51001932
CID11488320,combination,CID51042438
CID11488320,combination,CID5311
CID11488320,combination,CID5311497
CID11488320,combination,CID5330286
CID11488320,combination,CID56649450
CID11488320,combination,CID9858940
CID11488320,combination,CID9887053
CID11488320,combination,CID9914412
CID11493841,combination,CID24821094
CID11494412,combination,CID16654980
CID11494412,combination,CID24978538
CID11494412,combination,CID265237
CID11494412,combination,CID446378
CID11494412,combination,CID6914657
CID11494412,combination,CID72435
CID11494412,combination,CID9823820
CID11520894,combination,CID11977753
CID11520894,combination,CID176870
CID11520894,combination,CID208908
CID11520894,combination,CID216454
CID11520894,combination,CID24748204
CID11520894,combination,CID24964624
CID11520894,combination,CID2907
CID11520894,combination,CID3062316
CID11520894,combination,CID46239015
CID11520894,combination,CID5311
CID11520894,combination,CID5311497
CID11520894,combination,CID5329102
CID11520894,combination,CID59691338
CID11520894,combination,CID9887053
CID11524144,combination,CID11671467
CID11524144,combination,CID11977753
CID11524144,combination,CID16667669
CID11524144,combination,CID16755649
CID11524144,combination,CID24756910
CID11524144,combination,CID24771867
CID11524144,combination,CID24785538
CID11524144,combination,CID24978538
CID11524144,combination,CID2733525
CID11524144,combination,CID3062316
CID11524144,combination,CID38911
CID11524144,combination,CID4477
CID11524144,combination,CID5321010
CID11524144,combination,CID5330286
CID11524144,combination,CID54900
CID11524144,combination,CID6914657
CID11525740,combination,CID123608
CID11525740,combination,CID132971
CID11525740,combination,CID135401907
CID11525740,combination,CID135410875
CID11525740,combination,CID13988706
CID11525740,combination,CID148121
CID11525740,combination,CID176870
CID11525740,combination,CID176871
CID11525740,combination,CID208908
CID11525740,combination,CID2141
CID11525740,combination,CID24197464
CID11525740,combination,CID24776445
CID11525740,combination,CID2478
CID11525740,combination,CID2578
CID11525740,combination,CID2662
CID11525740,combination,CID2733525
CID11525740,combination,CID2907
CID11525740,combination,CID29327
CID11525740,combination,CID2942
CID11525740,combination,CID3062316
CID11525740,combination,CID356653
CID11525740,combination,CID3690
CID11525740,combination,CID4114
CID11525740,combination,CID4212
CID11525740,combination,CID443939
CID11525740,combination,CID44403842
CID11525740,combination,CID444795
CID11525740,combination,CID5291
CID11525740,combination,CID5311
CID11525740,combination,CID5329102
CID11525740,combination,CID5360373
CID11525740,combination,CID5388983
CID11525740,combination,CID5426
CID11525740,combination,CID60198
CID11525740,combination,CID60699
CID11525740,combination,CID636362
CID11525740,combination,CID68740
CID11525740,combination,CID71384
CID11525740,combination,CID9854073
CID11530459,combination,CID24821094
CID11538455,combination,CID122262
CID11538455,combination,CID17134
CID11538455,combination,CID23582824
CID11538455,combination,CID29112
CID11538455,combination,CID37393
CID11538455,combination,CID44469321
CID11538455,combination,CID447077
CID11538455,combination,CID53494972
CID11538455,combination,CID57336745
CID11538455,combination,CID6917864
CID11577725,combination,CID24821094
CID11595431,combination,CID24821094
CID11609586,combination,CID24821094
CID11625818,combination,CID24821094
CID11634725,combination,CID24821094
CID11667893,combination,CID24821094
CID11671467,combination,CID22833280
CID11671467,combination,CID24756910
CID11671467,combination,CID24771867
CID11671467,combination,CID24785538
CID11671467,combination,CID24978538
CID11671467,combination,CID38911
CID11671467,combination,CID446378
CID11671467,combination,CID4477
CID11671467,combination,CID54900
CID11671467,combination,CID57519554
CID11671467,combination,CID5944
CID11671467,combination,CID6604870
CID11671467,combination,CID68546
CID11671467,combination,CID72686
CID11671467,combination,CID73265318
CID11671467,combination,CID73265389
CID11676786,combination,CID24821094
CID11717001,combination,CID24821094
CID11717641,combination,CID16654980
CID11717641,combination,CID53396328
CID11717641,combination,CID72435
CID11717641,combination,CID73265223
CID11717641,combination,CID73265233
CID11740218,combination,CID11978790
CID11740218,combination,CID24964624
CID11740218,combination,CID24978538
CID11740218,combination,CID57441923
CID11740218,combination,CID73265233
CID11740218,combination,CID73461
CID11740218,combination,CID9823820
CID11740218,combination,CID9918559
CID117817422,combination,CID11977753
CID117817422,combination,CID16654980
CID117817422,combination,CID16718576
CID117817422,combination,CID24785538
CID117817422,combination,CID449171
CID117817422,combination,CID46188928
CID117817422,combination,CID5330286
CID117817422,combination,CID53340426
CID11876263,combination,CID122108
CID11876263,combination,CID13109
CID11876263,combination,CID135401907
CID11876263,combination,CID135413536
CID11876263,combination,CID1461
CID11876263,combination,CID150311
CID11876263,combination,CID157920
CID11876263,combination,CID165580
CID11876263,combination,CID16667669
CID11876263,combination,CID1935
CID11876263,combination,CID1989
CID11876263,combination,CID2082
CID11876263,combination,CID208898
CID11876263,combination,CID219078
CID11876263,combination,CID22475
CID11876263,combination,CID2249
CID11876263,combination,CID2284
CID11876263,combination,CID2478
CID11876263,combination,CID2578
CID11876263,combination,CID3019
CID11876263,combination,CID3034034
CID11876263,combination,CID3038
CID11876263,combination,CID3055
CID11876263,combination,CID3117
CID11876263,combination,CID3373
CID11876263,combination,CID3397
CID11876263,combination,CID3406
CID11876263,combination,CID3519
CID11876263,combination,CID37393
CID11876263,combination,CID3883
CID11876263,combination,CID3955
CID11876263,combination,CID4037
CID11876263,combination,CID4054
CID11876263,combination,CID41684
CID11876263,combination,CID4173
CID11876263,combination,CID4212
CID11876263,combination,CID445643
CID11876263,combination,CID446987
CID11876263,combination,CID4477
CID11876263,combination,CID449381
CID11876263,combination,CID4513
CID11876263,combination,CID517546
CID11876263,combination,CID5291
CID11876263,combination,CID5311
CID11876263,combination,CID5323714
CID11876263,combination,CID5329102
CID11876263,combination,CID5342
CID11876263,combination,CID5358
CID11876263,combination,CID5360515
CID11876263,combination,CID5426
CID11876263,combination,CID5430
CID11876263,combination,CID5462501
CID11876263,combination,CID54675769
CID11876263,combination,CID54680692
CID11876263,combination,CID54684141
CID11876263,combination,CID5493444
CID11876263,combination,CID5530
CID11876263,combination,CID5546
CID11876263,combination,CID5831
CID11876263,combination,CID5833
CID11876263,combination,CID6013
CID11876263,combination,CID6018
CID11876263,combination,CID60648
CID11876263,combination,CID60795
CID11876263,combination,CID60838
CID11876263,combination,CID6100
CID11876263,combination,CID6321424
CID11876263,combination,CID6337614
CID11876263,combination,CID656583
CID11876263,combination,CID68617
CID11876263,combination,CID6914273
CID11876263,combination,CID6918296
CID11876263,combination,CID7550
CID11876263,combination,CID91649
CID11876263,combination,CID92722
CID11876263,combination,CID9811704
CID11876263,combination,CID9930913
CID119192,combination,CID24821094
CID11957503,combination,CID11977753
CID11957503,combination,CID135421197
CID11957503,combination,CID16654980
CID11957503,combination,CID16718576
CID11957503,combination,CID441361
CID11957503,combination,CID449171
CID11957503,combination,CID46188928
CID11957503,combination,CID5330286
CID11957503,combination,CID60160561
CID11964036,combination,CID16654980
CID11964036,combination,CID24821094
CID11964036,combination,CID24826799
CID11977753,combination,CID135421197
CID11977753,combination,CID16222096
CID11977753,combination,CID16222097
CID11977753,combination,CID16718576
CID11977753,combination,CID16736529
CID11977753,combination,CID176870
CID11977753,combination,CID208908
CID11977753,combination,CID216454
CID11977753,combination,CID23725625
CID11977753,combination,CID24748204
CID11977753,combination,CID24756910
CID11977753,combination,CID24771867
CID11977753,combination,CID24779775
