mode,split,drug1_id,drug2_id,head,relation,tail
warm,val,211,1159,CID3038,combination,CID54684141
warm,val,211,1174,CID10531,combination,CID54684141
warm,val,211,1264,CID5003929,combination,CID54684141
warm,val,211,1378,CID134018,combination,CID54684141
warm,val,211,1440,CID3415,combination,CID54684141
warm,val,211,1551,CID3446,combination,CID54684141
warm,val,211,1599,CID3519,combination,CID54684141
warm,val,211,1640,CID3657,combination,CID54684141
warm,val,211,1694,CID5291,combination,CID54684141
warm,val,211,1716,CID54684141,combination,CID60838
warm,val,211,2068,CID4197,combination,CID54684141
warm,val,211,2082,CID4212,combination,CID54684141
warm,val,211,2260,CID5284592,combination,CID54684141
warm,val,211,2270,CID5360515,combination,CID54684141
warm,val,211,2330,CID115355,combination,CID54684141
warm,val,211,2335,CID4513,combination,CID54684141
warm,val,211,2378,CID52947716,combination,CID54684141
warm,val,211,2379,CID158781,combination,CID54684141
warm,val,211,2380,CID130881,combination,CID54684141
warm,val,211,2398,CID449381,combination,CID54684141
warm,val,211,2536,CID4674,combination,CID54684141
warm,val,211,2544,CID165580,combination,CID54684141
warm,val,211,2551,CID10113978,combination,CID54684141
warm,val,211,2564,CID54684141,combination,CID5849
warm,val,211,2709,CID3034034,combination,CID54684141
warm,val,211,2742,CID54671008,combination,CID54684141
warm,val,211,2744,CID208902,combination,CID54684141
warm,val,211,2882,CID10127622,combination,CID54684141
warm,val,211,2985,CID517546,combination,CID54684141
warm,val,211,3039,CID5329102,combination,CID54684141
warm,val,211,3099,CID1935,combination,CID54684141
warm,val,211,3101,CID445643,combination,CID54684141
warm,val,211,3169,CID5430,combination,CID54684141
warm,val,211,3206,CID394397,combination,CID54684141
warm,val,211,3211,CID54684141,combination,CID5504
warm,val,211,3237,CID54684141,combination,CID5533
warm,val,211,3252,CID54684141,combination,CID5572
warm,val,211,3456,CID54684141,combination,CID5719
warm,val,212,1993,CID11347535,combination,CID15604015
warm,val,213,2819,CID25126798,combination,CID49846579
warm,val,214,285,CID11338033,combination,CID24978538
warm,val,214,302,CID16659841,combination,CID24978538
warm,val,214,738,CID24978538,combination,CID9820526
warm,val,214,759,CID24978538,combination,CID57519554
warm,val,214,783,CID24978538,combination,CID68234129
warm,val,214,833,CID24978538,combination,CID66646767
warm,val,214,980,CID24978538,combination,CID38911
warm,val,214,1342,CID24978538,combination,CID36462
warm,val,214,1362,CID11671467,combination,CID24978538
warm,val,214,2127,CID24978538,combination,CID73265414
warm,val,214,2158,CID24978538,combination,CID73265406
warm,val,214,2514,CID24826799,combination,CID24978538
warm,val,214,2679,CID24978538,combination,CID5284613
warm,val,215,1674,CID1973,combination,CID24821094
warm,val,218,1065,CID2907,combination,CID45480520
warm,val,218,1123,CID3062316,combination,CID45480520
warm,val,218,1318,CID176870,combination,CID45480520
warm,val,218,1562,CID45480520,combination,CID5288382
warm,val,218,1934,CID24964624,combination,CID45480520
warm,val,219,2819,CID11530459,combination,CID25126798
warm,val,220,2539,CID52943938,combination,CID6918837
warm,val,221,1992,CID10437018,combination,CID11347535
warm,val,224,3138,CID46931003,combination,CID5394
warm,val,226,1343,CID10297043,combination,CID6442177
warm,val,227,303,CID10297043,combination,CID24856436
warm,val,227,785,CID10297043,combination,CID73265233
warm,val,227,821,CID10297043,combination,CID73265223
warm,val,228,709,CID10184653,combination,CID11556711
warm,val,228,829,CID10184653,combination,CID71543365
warm,val,228,854,CID10184653,combination,CID5351344
warm,val,228,2437,CID10184653,combination,CID135421197
warm,val,229,1992,CID11347535,combination,CID9807431
warm,val,230,2539,CID2044,combination,CID6918837
warm,val,234,1477,CID117817422,combination,CID66613669
warm,val,235,3138,CID5394,combination,CID56645356
warm,val,238,1653,CID24771867,combination,CID5081913
warm,val,238,2195,CID24771867,combination,CID73265337
warm,val,238,2649,CID24771867,combination,CID4893
warm,val,238,3209,CID24771867,combination,CID6604870
warm,val,240,2539,CID42628503,combination,CID6918837
warm,val,241,1993,CID11347535,combination,CID58299817
warm,val,245,1992,CID10830874,combination,CID11347535
warm,val,247,1992,CID11347535,combination,CID58573469
warm,val,247,2539,CID58573469,combination,CID6918837
warm,val,248,1992,CID11347535,combination,CID24879368
warm,val,250,3138,CID24764449,combination,CID5394
warm,val,251,2819,CID16086114,combination,CID25126798
warm,val,254,3138,CID24856041,combination,CID5394
warm,val,255,1992,CID11347535,combination,CID60202647
warm,val,257,2819,CID11282283,combination,CID25126798
warm,val,259,668,CID387447,combination,CID454216
warm,val,259,744,CID1546,combination,CID454216
warm,val,259,772,CID354624,combination,CID454216
warm,val,259,915,CID10339178,combination,CID454216
warm,val,259,922,CID2578,combination,CID454216
warm,val,259,943,CID2662,combination,CID454216
warm,val,259,958,CID2708,combination,CID454216
warm,val,259,1123,CID3062316,combination,CID454216
warm,val,259,1447,CID104741,combination,CID454216
warm,val,259,1743,CID454216,combination,CID6445540
warm,val,259,1845,CID208908,combination,CID454216
warm,val,259,2002,CID454216,combination,CID5935
warm,val,259,2667,CID454216,combination,CID9703
warm,val,259,2819,CID25126798,combination,CID454216
warm,val,259,3369,CID454216,combination,CID5388983
warm,val,259,3377,CID24776445,combination,CID454216
warm,val,259,3466,CID454216,combination,CID68740
warm,val,260,361,CID443939,combination,CID5284616
warm,val,260,384,CID135401907,combination,CID5284616
warm,val,260,439,CID2187,combination,CID5284616
warm,val,260,466,CID14888,combination,CID5284616
warm,val,260,744,CID1546,combination,CID5284616
warm,val,260,772,CID354624,combination,CID5284616
warm,val,260,958,CID2708,combination,CID5284616
warm,val,260,1065,CID2907,combination,CID5284616
warm,val,260,1240,CID24197464,combination,CID5284616
warm,val,260,1241,CID5284616,combination,CID54611422
warm,val,260,1447,CID104741,combination,CID5284616
warm,val,260,1465,CID356653,combination,CID5284616
warm,val,260,1694,CID5284616,combination,CID5291
warm,val,260,1743,CID5284616,combination,CID6445540
warm,val,260,1845,CID208908,combination,CID5284616
warm,val,260,2027,CID5284616,combination,CID667490
warm,val,260,2638,CID148121,combination,CID5284616
warm,val,260,2667,CID5284616,combination,CID9703
warm,val,260,3039,CID5284616,combination,CID5329102
warm,val,260,3166,CID5284616,combination,CID5426
warm,val,260,3247,CID5284616,combination,CID5799
warm,val,260,3356,CID42611257,combination,CID5284616
warm,val,261,3138,CID5394,combination,CID68165256
warm,val,263,3138,CID1901244,combination,CID5394
warm,val,266,2539,CID23634362,combination,CID6918837
warm,val,275,2479,CID10195250,combination,CID11598628
warm,val,279,285,CID11338033,combination,CID44156902
warm,val,279,318,CID25262965,combination,CID44156902
warm,val,279,2539,CID44156902,combination,CID6918837
warm,val,281,3121,CID11409972,combination,CID148201
warm,val,282,358,CID135397708,combination,CID16070111
warm,val,282,1268,CID135397708,combination,CID441361
warm,val,282,2437,CID135397708,combination,CID135421197
warm,val,282,3280,CID135397708,combination,CID57339144
warm,val,282,3457,CID135397708,combination,CID5720
warm,val,283,3138,CID227456,combination,CID5394
warm,val,284,1992,CID11347535,combination,CID11955716
warm,val,284,2539,CID11955716,combination,CID6918837
warm,val,285,608,CID11338033,combination,CID400769
warm,val,285,825,CID11338033,combination,CID73265412
warm,val,285,896,CID11338033,combination,CID24360
warm,val,285,1083,CID11338033,combination,CID11442891
warm,val,285,1289,CID11338033,combination,CID46242512
warm,val,285,1557,CID11338033,combination,CID135564985
warm,val,285,1645,CID11338033,combination,CID24821094
warm,val,285,1829,CID11338033,combination,CID46944259
warm,val,285,2144,CID11338033,combination,CID73265328
warm,val,285,2158,CID11338033,combination,CID73265406
warm,val,285,2185,CID11338033,combination,CID57519524
warm,val,285,2362,CID11338033,combination,CID11640390
warm,val,285,2557,CID11338033,combination,CID6445562
warm,val,285,2679,CID11338033,combination,CID5284613
warm,val,285,2871,CID11338033,combination,CID11717641
warm,val,285,3167,CID11338033,combination,CID446378
warm,val,285,3438,CID11338033,combination,CID44632017
warm,val,287,1992,CID11347535,combination,CID135398495
warm,val,287,3138,CID135398495,combination,CID5394
warm,val,289,318,CID11700696,combination,CID25262965
warm,val,289,1198,CID11700696,combination,CID148124
warm,val,289,1855,CID11700696,combination,CID6917907
warm,val,289,2249,CID11700696,combination,CID57336745
warm,val,289,3363,CID11700696,combination,CID168430535
warm,val,289,3412,CID11700696,combination,CID265237
warm,val,290,2819,CID25126798,combination,CID46883536
warm,val,292,833,CID66646767,combination,CID9918559
warm,val,292,883,CID25102847,combination,CID9918559
warm,val,292,1083,CID11442891,combination,CID9918559
warm,val,292,1198,CID148124,combination,CID9918559
warm,val,292,1934,CID24964624,combination,CID9918559
warm,val,292,2079,CID5746,combination,CID9918559
warm,val,292,3167,CID446378,combination,CID9918559
warm,val,293,2539,CID56949412,combination,CID6918837
warm,val,294,2539,CID6918837,combination,CID72716071
warm,val,297,1992,CID11347535,combination,CID56973724
warm,val,302,2539,CID16659841,combination,CID6918837
warm,val,303,396,CID24856436,combination,CID9852573
warm,val,303,565,CID24856436,combination,CID73265272
warm,val,303,709,CID11556711,combination,CID24856436
warm,val,303,825,CID24856436,combination,CID73265412
warm,val,303,1065,CID24856436,combination,CID2907
warm,val,303,1217,CID24856436,combination,CID31703
warm,val,303,1645,CID24821094,combination,CID24856436
warm,val,303,1853,CID216326,combination,CID24856436
warm,val,303,1947,CID11520894,combination,CID24856436
warm,val,303,1976,CID15953832,combination,CID24856436
warm,val,303,2158,CID24856436,combination,CID73265406
warm,val,303,2458,CID24856436,combination,CID9826528
warm,val,303,2879,CID24856436,combination,CID53396328
warm,val,303,3167,CID24856436,combination,CID446378
warm,val,305,1992,CID11347535,combination,CID25262792
warm,val,311,396,CID10369242,combination,CID9852573
warm,val,311,530,CID10369242,combination,CID118191391
warm,val,311,672,CID10369242,combination,CID5287620
warm,val,311,1376,CID10369242,combination,CID3330
warm,val,311,2378,CID10369242,combination,CID52947716
warm,val,311,3371,CID10369242,combination,CID249332
warm,val,312,317,CID11152667,combination,CID51039095
warm,val,312,896,CID24360,combination,CID51039095
warm,val,312,2377,CID23725625,combination,CID51039095
warm,val,312,2408,CID51039095,combination,CID9887053
warm,val,312,3374,CID51039095,combination,CID5311497
warm,val,315,499,CID44137675,combination,CID6450551
warm,val,315,1047,CID11626560,combination,CID44137675
warm,val,315,1932,CID24856436,combination,CID44137675
warm,val,315,3138,CID44137675,combination,CID5394
warm,val,316,2819,CID16741245,combination,CID25126798
warm,val,317,1002,CID11152667,combination,CID5460033
warm,val,317,1206,CID11152667,combination,CID156422
warm,val,317,1555,CID10090485,combination,CID11152667
warm,val,317,1716,CID11152667,combination,CID60838
warm,val,317,2317,CID11152667,combination,CID644241
warm,val,317,2377,CID11152667,combination,CID23725625
warm,val,317,2848,CID11152667,combination,CID9858940
warm,val,318,1008,CID20279,combination,CID25262965
warm,val,318,1259,CID25262965,combination,CID6857732
warm,val,318,1496,CID25167777,combination,CID25262965
warm,val,318,1758,CID25262965,combination,CID46907787
warm,val,318,1829,CID25262965,combination,CID46944259
warm,val,318,1845,CID208908,combination,CID25262965
warm,val,318,2039,CID126941,combination,CID25262965
warm,val,318,2289,CID24978538,combination,CID25262965
warm,val,318,2377,CID23725625,combination,CID25262965
warm,val,318,2408,CID25262965,combination,CID9887053
warm,val,318,2533,CID25262965,combination,CID5330286
warm,val,318,2848,CID25262965,combination,CID9858940
warm,val,318,2857,CID11717074,combination,CID25262965
warm,val,318,3122,CID25262965,combination,CID51001932
warm,val,318,3167,CID25262965,combination,CID446378
warm,val,318,3233,CID11707110,combination,CID25262965
warm,val,318,3371,CID249332,combination,CID25262965
warm,val,318,3374,CID25262965,combination,CID5311497
warm,val,320,328,CID16666708,combination,CID46220502
warm,val,320,530,CID118191391,combination,CID16666708
warm,val,320,1123,CID16666708,combination,CID3062316
warm,val,320,1318,CID16666708,combination,CID176870
warm,val,320,1997,CID16666708,combination,CID4030
warm,val,322,2539,CID6918837,combination,CID76685059
warm,val,324,1992,CID11347535,combination,CID92044376
warm,val,326,343,CID1986,combination,CID441300
warm,val,326,345,CID1990,combination,CID441300
warm,val,326,668,CID387447,combination,CID441300
warm,val,326,693,CID2471,combination,CID441300
warm,val,326,902,CID13789,combination,CID441300
warm,val,326,920,CID2576,combination,CID441300
warm,val,326,989,CID156419,combination,CID441300
warm,val,326,1000,CID441300,combination,CID6917698
warm,val,326,1004,CID2771,combination,CID441300
warm,val,326,1027,CID441300,combination,CID60606
warm,val,326,1157,CID3019,combination,CID441300
warm,val,326,1191,CID3108,combination,CID441300
warm,val,326,1195,CID3117,combination,CID441300
warm,val,326,1221,CID208898,combination,CID441300
warm,val,326,1301,CID441300,combination,CID5816
warm,val,326,1343,CID441300,combination,CID6442177
warm,val,326,1428,CID3397,combination,CID441300
warm,val,326,1435,CID3406,combination,CID441300
warm,val,326,1440,CID3415,combination,CID441300
warm,val,326,1551,CID3446,combination,CID441300
warm,val,326,1639,CID121858,combination,CID441300
warm,val,326,1679,CID441300,combination,CID60753
warm,val,326,1729,CID441300,combination,CID6883
warm,val,326,1858,CID26879,combination,CID441300
warm,val,326,1862,CID13109,combination,CID441300
warm,val,326,2043,CID38853,combination,CID441300
warm,val,326,2071,CID4219798,combination,CID441300
warm,val,326,2345,CID441300,combination,CID54675769
warm,val,326,2379,CID158781,combination,CID441300
warm,val,326,2544,CID165580,combination,CID441300
warm,val,326,2565,CID439693,combination,CID441300
warm,val,326,2579,CID441300,combination,CID54680692
warm,val,326,2964,CID135398744,combination,CID441300
warm,val,326,2985,CID441300,combination,CID517546
warm,val,326,3004,CID25249,combination,CID441300
warm,val,326,3012,CID22475,combination,CID441300
warm,val,326,3016,CID130313,combination,CID441300
warm,val,326,3101,CID441300,combination,CID445643
warm,val,326,3114,CID2733526,combination,CID441300
warm,val,326,3156,CID441300,combination,CID6018
warm,val,326,3206,CID394397,combination,CID441300
warm,val,326,3222,CID216237,combination,CID441300
